"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","20"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","4","23","0","0","8","1.8","0.15","0","8","0","0"
"5","5","0","0","0","7","1.6","0.15","0","7","0","0"
"5","5","1","0","0","7","1.3","0.15","0","7","0","0"
"5","5","2","0","0","7","1.1","0.15","0","7","0","0"
"5","5","3","0","0","6","0.9","0.15","0","6","0","0"
"5","5","4","0","0","6","0.7","0.15","0","6","0","0"
"5","5","5","0","0","7","0.4","0.15","0","0","0","0"
"5","5","6","393","58","9","0.4","0.15","68.449","10.548","1166.403","1045.802"
"5","5","7","112","148","12","0.9","0.15","146.636","16.146","2419.358","2254.359"
"5","5","8","738","113","15","1.6","0.15","376.445","23.908","6103.952","5808.394"
"5","5","9","192","321","16","2.3","0.15","415.87","25.002","6990.411","6663.442"
"5","5","10","394","339","17","2.8","0.15","631.537","29.604","10460.303","10010.381"
"5","5","11","4","159","18","3.4","0.15","159.783","20.861","2610.242","2438.48"
"5","5","12","318","429","18","3.9","0.15","764.524","30.892","12514.748","11992.03"
"5","5","13","13","256","18","4.4","0.15","268.072","22.157","4431.903","4195.592"
"5","5","14","11","236","17","4.6","0.15","246.587","20.726","4105.488","3880.743"
"5","5","15","501","242","15","4.8","0.15","737.033","26.09","12502.203","11979.929"
"5","5","16","148","244","14","4.5","0.15","383.843","19.964","6638.515","6324.015"
"5","5","17","324","137","13","3.9","0.15","350.889","18.977","6195.142","5896.352"
"5","5","18","337","72","12","3.1","0.15","220.351","16.215","3725.419","3514.142"
"5","5","19","0","0","11","2.7","0.15","0","0","0","0"
"5","5","20","0","0","11","2.7","0.15","0","11","0","0"
"5","5","21","0","0","10","3.1","0.15","0","10","0","0"
"5","5","22","0","0","10","3.6","0.15","0","10","0","0"
"5","5","23","0","0","9","4.1","0.15","0","9","0","0"
"5","6","0","0","0","8","4.5","0.15","0","8","0","0"
"5","6","1","0","0","7","4.4","0.15","0","7","0","0"
"5","6","2","0","0","5","4","0.15","0","5","0","0"
"5","6","3","0","0","4","3.4","0.15","0","4","0","0"
"5","6","4","0","0","3","2.9","0.15","0","3","0","0"
"5","6","5","0","0","3","3.1","0.15","0","0","0","0"
"5","6","6","486","53","4","3.8","0.15","67.283","4.681","1176.224","1055.274"
"5","6","7","715","79","6","4.1","0.15","170.525","8.159","2378.083","2214.547"
"5","6","8","825","96","8","4.1","0.15","397.326","14.056","6681.339","6365.321"
"5","6","9","885","110","9","3.9","0.15","618.343","19.269","10816.824","10354.27"
"5","6","10","916","120","10","3.6","0.15","813.164","24.332","13862.718","13292.236"
"5","6","11","932","127","12","3.3","0.15","963.575","29.938","15990.66","15344.776"
"5","6","12","931","133","13","3","0.15","1056.439","33.713","17225.908","16536.254"
"5","6","13","930","127","13","2.7","0.15","1083.903","35.439","17567.879","16666.667"
"5","6","14","908","121","14","2.2","0.15","1036.999","37.568","16748.096","16075.373"
"5","6","15","875","110","14","1.6","0.15","922.269","37.781","15014.699","14403.397"
"5","6","16","816","96","13","0.9","0.15","751.16","35.91","12463.572","11942.667"
"5","6","17","712","78","12","0.5","0.15","525.301","29.896","9011.307","8612.73"
"5","6","18","508","53","11","0.7","0.15","266.305","19.457","4452.484","4215.443"
"5","6","19","0","0","8","1","0.15","0","0","0","0"
"5","6","20","0","0","6","1.4","0.15","0","6","0","0"
"5","6","21","0","0","6","1.8","0.15","0","6","0","0"
"5","6","22","0","0","5","2","0.15","0","5","0","0"
"5","6","23","0","0","5","2.1","0.15","0","5","0","0"
"5","7","0","0","0","4","2.1","0.15","0","4","0","0"
"5","7","1","0","0","4","2.1","0.15","0","4","0","0"
"5","7","2","0","0","3","2.1","0.15","0","3","0","0"
"5","7","3","0","0","3","2","0.15","0","3","0","0"
"5","7","4","0","0","3","2","0.15","0","3","0","0"
"5","7","5","0","0","4","2.5","0.15","0","0","0","0"
"5","7","6","417","59","6","3.3","0.15","69.354","6.836","1202.447","1080.569"
"5","7","7","647","89","9","3.8","0.15","171.017","11.321","2417.443","2252.512"
"5","7","8","771","107","12","3.9","0.15","389.366","18.121","6464.712","6156.37"
"5","7","9","842","119","14","3.6","0.15","603.807","24.484","10352.083","9905.996"
"5","7","10","877","131","15","3.3","0.15","795.66","29.693","13287.988","12737.87"
"5","7","11","901","134","16","3.1","0.15","943.917","34.149","15413.007","14787.591"
"5","7","12","909","134","17","2.9","0.15","1036.7","37.672","16649.321","15980.098"
"5","7","13","905","132","18","2.8","0.15","1064.585","39.65","16974.325","16293.586"
"5","7","14","882","128","18","2.7","0.15","1019.633","39.113","16367.723","15708.478"
"5","7","15","841","120","18","2.4","0.15","910.064","37.941","14799.689","14196.006"
"5","7","16","773","108","18","2.2","0.15","731.766","34.68","12192.378","11681.082"
"5","7","17","658","89","17","1.8","0.15","506.483","29.524","8688.91","8301.756"
"5","7","18","442","60","14","1.4","0.15","249.431","20.641","4156.072","3929.535"
"5","7","19","29","9","11","1.6","0.15","13.591","11.287","128.61","44.781"
"5","7","20","0","0","9","1.9","0.15","0","9","0","0"
"5","7","21","0","0","8","2","0.15","0","8","0","0"
"5","7","22","0","0","7","1.8","0.15","0","7","0","0"
"5","7","23","0","0","7","1.6","0.15","0","7","0","0"
"5","8","0","0","0","6","1.4","0.15","0","6","0","0"
"5","8","1","0","0","6","1.3","0.15","0","6","0","0"
"5","8","2","0","0","5","1.2","0.15","0","5","0","0"
"5","8","3","0","0","5","1.2","0.15","0","5","0","0"
"5","8","4","0","0","5","1.2","0.15","0","5","0","0"
"5","8","5","0","0","6","1.1","0.15","0","0","0","0"
"5","8","6","444","58","8","1.4","0.15","68.827","9.17","1183.052","1061.86"
"5","8","7","664","88","11","1.7","0.15","174.431","14.43","2431.724","2266.287"
"5","8","8","778","107","14","2.2","0.15","393.599","22.235","6439.971","6132.506"
"5","8","9","843","122","17","3.1","0.15","608.688","28.443","10277.953","9834.493"
"5","8","10","883","130","18","3.7","0.15","800.377","31.89","13253.121","12704.239"
"5","8","11","897","138","19","4.2","0.15","945.221","34.373","15417.401","14791.83"
"5","8","12","899","142","20","4.4","0.15","1035.779","36.43","16711.175","16039.76"
"5","8","13","895","137","20","4.4","0.15","1060.364","36.862","17091.606","16406.712"
"5","8","14","875","131","20","4.3","0.15","1016.594","36.397","16492.126","15828.473"
"5","8","15","833","123","20","4","0.15","906.879","35.287","14899.384","14292.168"
"5","8","16","766","110","19","3.6","0.15","729.348","32.064","12273.307","11759.143"
"5","8","17","480","113","18","2.8","0.15","424.863","26.653","7331.446","6992.393"
"5","8","18","449","61","15","2.1","0.15","254.141","20.821","4239.013","4009.537"
"5","8","19","0","11","13","2.2","0.15","11.04","13.214","115.647","32.278"
"5","8","20","0","0","11","2.6","0.15","0","11","0","0"
"5","8","21","0","0","11","2.9","0.15","0","11","0","0"
"5","8","22","0","0","10","3.1","0.15","0","10","0","0"
"5","8","23","0","0","10","3.2","0.15","0","10","0","0"
"5","9","0","0","0","9","3.2","0.15","0","9","0","0"
"5","9","1","0","0","8","3","0.15","0","8","0","0"
"5","9","2","0","0","8","2.6","0.15","0","8","0","0"
"5","9","3","0","0","7","2.2","0.15","0","7","0","0"
"5","9","4","0","0","7","2","0.15","0","7","0","0"
"5","9","5","0","0","8","2.5","0.15","0","0","0","0"
"5","9","6","406","63","10","3","0.15","70.129","10.92","1197.417","1075.717"
"5","9","7","618","97","12","3.2","0.15","177.062","14.682","2516.147","2347.718"
"5","9","8","739","118","15","3.6","0.15","387.722","21.38","6375.813","6070.622"
"5","9","9","807","133","17","3.9","0.15","599.766","26.954","10177.461","9737.562"
"5","9","10","839","148","18","4.1","0.15","787.306","30.878","13078.634","12535.935"
"5","9","11","847","162","19","4.4","0.15","929.801","33.7","15195.552","14577.842"
"5","9","12","847","168","20","4.6","0.15","1018.946","35.724","16475.05","15812.002"
"5","9","13","552","335","20","4.6","0.15","933.657","34.376","15136.185","14520.578"
"5","9","14","616","263","21","4.6","0.15","914.953","35.134","14874.001","14267.684"
"5","9","15","613","207","20","4.6","0.15","805.175","32.452","13342.682","12790.627"
"5","9","16","560","160","20","4.4","0.15","625.596","29.957","10578.178","10124.08"
"5","9","17","204","156","19","3.5","0.15","294.867","24.317","5058.704","4800.183"
"5","9","18","161","74","17","2.5","0.15","150.769","20.193","2503.488","2335.508"
"5","9","19","0","8","15","2.5","0.15","8.029","15.147","81.983","0"
"5","9","20","0","0","15","2.8","0.15","0","15","0","0"
"5","9","21","0","0","14","3","0.15","0","14","0","0"
"5","9","22","0","0","14","3.1","0.15","0","14","0","0"
"5","9","23","0","0","13","2.9","0.15","0","13","0","0"
"5","10","0","0","0","13","2.4","0.15","0","13","0","0"
"5","10","1","0","0","13","2.1","0.15","0","13","0","0"
"5","10","2","0","0","13","1.9","0.15","0","13","0","0"
"5","10","3","0","0","13","1.8","0.15","0","13","0","0"
"5","10","4","0","0","13","1.9","0.15","0","13","0","0"
"5","10","5","0","0","13","2.4","0.15","0","0","0","0"
"5","10","6","0","54","14","2.8","0.15","51.943","15.03","854.824","745.263"
"5","10","7","217","150","16","2.7","0.15","163.503","19.047","2590.975","2419.895"
"5","10","8","275","232","18","2.3","0.15","317.063","24.672","5233.193","4968.489"
"5","10","9","294","312","20","1.8","0.15","467.915","31.187","7707.355","7354.981"
"5","10","10","339","368","21","1.7","0.15","619.891","36.286","9981.164","9548.22"
"5","10","11","157","445","22","1.9","0.15","589.7","35.952","9423.554","9010.369"
"5","10","12","19","316","22","2","0.15","332.505","29.659","5359.202","5090.033"
"5","10","13","23","330","22","2.1","0.15","353.724","29.997","5710.61","5428.989"
"5","10","14","29","321","21","2.2","0.15","363.103","29.079","5911.908","5623.154"
"5","10","15","13","233","20","2","0.15","245.856","25.682","4039.628","3817.217"
"5","10","16","2","164","19","1.6","0.15","165.559","23.168","2738.074","2561.782"
"5","10","17","0","81","18","1.3","0.15","79.456","20.145","1309.28","1183.616"
"5","10","18","0","27","17","1.3","0.15","26.304","17.71","415.942","321.932"
"5","10","19","0","1","16","2.1","0.15","1.004","16.02","0","0"
"5","10","20","0","0","16","3.3","0.15","0","16","0","0"
"5","10","21","0","0","15","4.1","0.15","0","15","0","0"
"5","10","22","0","0","15","4.8","0.15","0","15","0","0"
"5","10","23","0","0","15","5.4","0.15","0","15","0","0"
"5","11","0","0","0","15","5.8","0.15","0","15","0","0"
"5","11","1","0","0","15","6.8","0.15","0","15","0","0"
"5","11","2","0","0","16","8.3","0.15","0","16","0","0"
"5","11","3","0","0","16","8.8","0.15","0","16","0","0"
"5","11","4","0","0","15","8.4","0.15","0","15","0","0"
"5","11","5","0","5","14","7.5","0.15","5.018","14.048","50.319","0"
"5","11","6","0","14","13","6.8","0.15","13.622","13.16","212.992","126.173"
"5","11","7","0","88","12","6.7","0.15","85.213","13.011","1451.197","1320.504"
"5","11","8","0","111","11","7.1","0.15","108.078","12.227","1839.93","1695.463"
"5","11","9","0","112","11","7.7","0.15","109.514","12.171","1845.815","1701.14"
"5","11","10","0","73","11","8.2","0.15","71.537","11.729","1179.915","1058.834"
"5","11","11","9","194","11","8.6","0.15","198.777","12.957","3373.222","3174.424"
"5","11","12","37","388","12","8.5","0.15","431.16","16.302","7359.595","7019.544"
"5","11","13","94","436","13","8.2","0.15","548.249","18.641","9338.412","8928.244"
"5","11","14","6","180","12","7.8","0.15","184.371","13.953","3120.503","2930.659"
"5","11","15","8","200","12","7.3","0.15","206.944","14.305","3535.087","3330.554"
"5","11","16","32","219","11","6.7","0.15","255.789","14.047","4453.405","4216.332"
"5","11","17","333","143","10","6.1","0.15","364.508","14.697","6538.462","6227.507"
"5","11","18","78","78","9","5.6","0.15","118.333","10.594","2037.215","1885.757"
"5","11","19","0","9","8","5.2","0.15","9.032","8.111","96.108","13.431"
"5","11","20","0","0","7","4.9","0.15","0","7","0","0"
"5","11","21","0","0","7","4.3","0.15","0","7","0","0"
"5","11","22","0","0","6","3.7","0.15","0","6","0","0"
"5","11","23","0","0","6","3.7","0.15","0","6","0","0"
"5","12","0","0","0","5","3.8","0.15","0","5","0","0"
"5","12","1","0","0","5","3.9","0.15","0","5","0","0"
"5","12","2","0","0","4","4","0.15","0","4","0","0"
"5","12","3","0","0","4","4.1","0.15","0","4","0","0"
"5","12","4","0","0","4","4.1","0.15","0","4","0","0"
"5","12","5","0","1","4","4.3","0.15","1.004","4.014","0","0"
"5","12","6","0","67","4","4.7","0.15","63.239","4.938","1095.107","977.031"
"5","12","7","0","73","4","5.1","0.15","71.332","5.016","1245.817","1122.401"
"5","12","8","23","206","5","5.5","0.15","205.204","7.757","3621.336","3413.746"
"5","12","9","34","282","6","5.8","0.15","290.061","9.766","5092.502","4832.783"
"5","12","10","26","314","7","6","0.15","327.057","11.16","5686.203","5405.447"
"5","12","11","16","285","7","6","0.15","294.926","10.751","5101.284","4841.254"
"5","12","12","19","318","7","5.9","0.15","334.477","11.306","5783.158","5498.967"
"5","12","13","219","446","8","5.7","0.15","695.878","17.276","11967.317","11463.996"
"5","12","14","2","149","9","5.7","0.15","149.132","10.962","2534.372","2365.297"
"5","12","15","6","191","8","5.5","0.15","195.815","10.645","3385.248","3186.024"
"5","12","16","0","141","8","5","0.15","139.995","10.013","2423.725","2258.572"
"5","12","17","0","128","7","4.3","0.15","128.79","9.04","2259.884","2100.536"
"5","12","18","69","79","6","3.5","0.15","115.912","8.07","2016.626","1865.898"
"5","12","19","0","9","6","3.2","0.15","9.032","6.147","97.034","14.325"
"5","12","20","0","0","6","3.3","0.15","0","6","0","0"
"5","12","21","0","0","6","3.4","0.15","0","6","0","0"
"5","12","22","0","0","6","3.3","0.15","0","6","0","0"
"5","12","23","0","0","5","3","0.15","0","5","0","0"
"5","13","0","0","0","5","2.7","0.15","0","5","0","0"
"5","13","1","0","0","5","2.3","0.15","0","5","0","0"
"5","13","2","0","0","5","1.9","0.15","0","5","0","0"
"5","13","3","0","0","5","1.7","0.15","0","5","0","0"
"5","13","4","0","0","5","1.5","0.15","0","5","0","0"
"5","13","5","0","0","5","2","0.15","0","0","0","0"
"5","13","6","0","5","7","2.9","0.15","4.861","7.095","74.639","0"
"5","13","7","0","17","8","3.6","0.15","16.561","8.29","268.565","179.778"
"5","13","8","2","164","9","4.2","0.15","158.609","11.528","2742.298","2565.856"
"5","13","9","17","246","9","4.5","0.15","247.655","12.783","4278.551","4047.673"
"5","13","10","92","390","10","4.5","0.15","450.668","16.902","7734.424","7381.092"
"5","13","11","17","294","10","4.5","0.15","304.716","14.657","5198.354","4934.885"
"5","13","12","57","421","11","4.4","0.15","485.081","18.55","8230.635","7859.72"
"5","13","13","22","328","11","4.4","0.15","350.579","16.441","5960.953","5670.462"
"5","13","14","86","390","11","4.4","0.15","494.565","18.733","8442.051","8063.645"
"5","13","15","9","210","11","4.4","0.15","218.152","14.391","3730.387","3518.934"
"5","13","16","39","226","11","4.1","0.15","268.859","15.388","4663.755","4419.229"
"5","13","17","176","163","10","4","0.15","286.317","14.786","5082.231","4822.876"
"5","13","18","0","65","10","4","0.15","65.06","11.074","1102.537","984.199"
"5","13","19","0","5","9","3.8","0.15","4.86","9.072","49.881","0"
"5","13","20","0","0","9","3.3","0.15","0","9","0","0"
"5","13","21","0","0","8","2.7","0.15","0","8","0","0"
"5","13","22","0","0","8","2.2","0.15","0","8","0","0"
"5","13","23","0","0","7","1.6","0.15","0","7","0","0"
"5","14","0","0","0","7","1.1","0.15","0","7","0","0"
"5","14","1","0","0","6","0.7","0.15","0","6","0","0"
"5","14","2","0","0","6","0.5","0.15","0","6","0","0"
"5","14","3","0","0","6","0.4","0.15","0","6","0","0"
"5","14","4","0","0","6","0.3","0.15","0","6","0","0"
"5","14","5","0","0","6","0.2","0.15","0","0","0","0"
"5","14","6","0","8","8","0.6","0.15","7.779","8.251","121.495","37.919"
"5","14","7","0","28","10","1.6","0.15","27.294","10.688","447.579","352.448"
"5","14","8","0","43","12","2.4","0.15","41.993","12.897","686.161","582.576"
"5","14","9","11","221","13","3","0.15","220.477","17.219","3731.17","3519.689"
"5","14","10","8","199","14","3.3","0.15","200.672","17.654","3356.669","3158.458"
"5","14","11","0","107","15","3.4","0.15","105.036","16.879","1714.343","1574.325"
"5","14","12","1","137","16","3.4","0.15","135.868","18.43","2222.415","2064.395"
"5","14","13","5","167","15","3.3","0.15","170.107","18.096","2813.365","2634.405"
"5","14","14","0","128","14","3.2","0.15","126.095","16.332","2084.536","1931.401"
"5","14","15","3","168","14","3","0.15","169.445","17.25","2840.845","2660.911"
"5","14","16","69","243","13","2.7","0.15","311.32","19.353","5346.537","5077.817"
"5","14","17","0","121","13","2.5","0.15","121.15","15.552","2066.923","1914.413"
"5","14","18","0","6","12","2.7","0.15","5.834","12.118","88.327","5.926"
"5","14","19","0","0","12","3.4","0.15","0","0","0","0"
"5","14","20","0","0","12","4.2","0.15","0","12","0","0"
"5","14","21","0","0","11","4.5","0.15","0","11","0","0"
"5","14","22","0","0","11","4.4","0.15","0","11","0","0"
"5","14","23","0","0","11","4.1","0.15","0","11","0","0"
"5","15","0","0","0","10","4","0.15","0","10","0","0"
"5","15","1","0","0","10","3.7","0.15","0","10","0","0"
"5","15","2","0","0","9","3.2","0.15","0","9","0","0"
"5","15","3","0","0","9","2.9","0.15","0","9","0","0"
"5","15","4","0","0","9","2.8","0.15","0","9","0","0"
"5","15","5","0","1","9","3.1","0.15","1.004","9.017","0","0"
"5","15","6","85","78","9","3.4","0.15","72.139","10.194","1233.196","1110.227"
"5","15","7","0","13","10","3.5","0.15","12.662","10.225","201","114.607"
"5","15","8","0","55","11","3.4","0.15","53.737","11.967","890.557","779.73"
"5","15","9","0","128","12","3.3","0.15","124.987","14.278","2097.916","1944.307"
"5","15","10","2","152","12","3.2","0.15","150.314","14.78","2517.143","2348.679"
"5","15","11","4","154","13","3.2","0.15","154.878","15.863","2575.697","2405.158"
"5","15","12","0","51","14","3.2","0.15","50.036","14.923","797.753","690.214"
"5","15","13","0","91","14","3.1","0.15","89.393","15.678","1456.728","1325.839"
"5","15","14","6","182","14","2.9","0.15","186.363","17.63","3109.059","2919.622"
"5","15","15","0","78","14","2.8","0.15","76.364","15.513","1250.903","1127.307"
"5","15","16","0","137","14","2.7","0.15","135.783","16.748","2285.819","2125.552"
"5","15","17","0","75","13","2.2","0.15","73.294","14.632","1231.007","1108.116"
"5","15","18","0","33","12","1.7","0.15","32.167","12.793","525.824","427.921"
